Orario di rilevazione	Numero dispositivo 	Numero di serie	Potenza [W]	Energia di oggi [kWh]	Temperatura [°C]	Tensione griglia [V]	Corrente griglia [A]	Frequenza di rete [Hz]	Tens. Fotov. 1 [V]	Corr. fotov. 1 [A]	Tens. Fotov. 2 [V]	Corr. fotov. 2 [A]	Tens. Fotov. 3 [V]	Corr. fotov. 3 [A]	Stato	Moduli C.C.	Errore	Pannello fotovoltaico	Limite di potenza [W]	Posizione di fase	CosPhi
2019-09-15 03:50:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 03:50:00	2	101802N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 03:50:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 03:50:00	4	102002N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 03:50:00	5	102102N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 03:50:00	6	102202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 03:50:00	7	102302N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 03:50:00	8	102402N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 03:50:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 03:50:00	10	102602N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 03:50:00	11	102702N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 03:50:00	12	054202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 03:50:00	13	029901N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:00:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:00:00	2	101802N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:00:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:00:00	4	102002N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:00:00	5	102102N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:00:00	6	102202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:00:00	7	102302N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:00:00	8	102402N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:00:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:00:00	10	102602N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:00:00	11	102702N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:00:00	12	054202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:00:00	13	029901N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:10:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:10:00	2	101802N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:10:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:10:00	4	102002N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:10:00	5	102102N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:10:00	6	102202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:10:00	7	102302N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:10:00	8	102402N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:10:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:10:00	10	102602N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:10:00	11	102702N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:10:00	12	054202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:10:00	13	029901N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:20:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:20:00	2	101802N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:20:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:20:00	4	102002N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:20:00	5	102102N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:20:00	6	102202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:20:00	7	102302N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:20:00	8	102402N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:20:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:20:00	10	102602N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:20:00	11	102702N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:20:00	12	054202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:20:00	13	029901N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:30:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:30:00	2	101802N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:30:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:30:00	4	102002N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:30:00	5	102102N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:30:00	6	102202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:30:00	7	102302N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:30:00	8	102402N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:30:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:30:00	10	102602N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:30:00	11	102702N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:30:00	12	054202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:30:00	13	029901N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:40:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:40:00	2	101802N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:40:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:40:00	4	102002N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:40:00	5	102102N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:40:00	6	102202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:40:00	7	102302N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:40:00	8	102402N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:40:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:40:00	10	102602N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:40:00	11	102702N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:40:00	12	054202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:40:00	13	029901N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:50:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:50:00	2	101802N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:50:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:50:00	4	102002N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:50:00	5	102102N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:50:00	6	102202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:50:00	7	102302N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:50:00	8	102402N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:50:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:50:00	10	102602N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:50:00	11	102702N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:50:00	12	054202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 04:50:00	13	029901N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:00:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:00:00	2	101802N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:00:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:00:00	4	102002N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:00:00	5	102102N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:00:00	6	102202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:00:00	7	102302N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:00:00	8	102402N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:00:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:00:00	10	102602N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:00:00	11	102702N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:00:00	12	054202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:00:00	13	029901N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:10:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:10:00	2	101802N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:10:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:10:00	4	102002N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:10:00	5	102102N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:10:00	6	102202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:10:00	7	102302N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:10:00	8	102402N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:10:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:10:00	10	102602N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:10:00	11	102702N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:10:00	12	054202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:10:00	13	029901N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:20:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:20:00	2	101802N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:20:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:20:00	4	102002N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:20:00	5	102102N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:20:00	6	102202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:20:00	7	102302N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:20:00	8	102402N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:20:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:20:00	10	102602N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:20:00	11	102702N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:20:00	12	054202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:20:00	13	029901N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:30:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:30:00	2	101802N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:30:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:30:00	4	102002N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:30:00	5	102102N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:30:00	6	102202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:30:00	7	102302N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:30:00	8	102402N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:30:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:30:00	10	102602N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:30:00	11	102702N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:30:00	12	054202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:30:00	13	029901N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:40:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:40:00	2	101802N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:40:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:40:00	4	102002N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:40:00	5	102102N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:40:00	6	102202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:40:00	7	102302N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:40:00	8	102402N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:40:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:40:00	10	102602N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:40:00	11	102702N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:40:00	12	054202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:40:00	13	029901N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:50:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:50:00	2	101802N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:50:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:50:00	4	102002N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:50:00	5	102102N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:50:00	6	102202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:50:00	7	102302N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:50:00	8	102402N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:50:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:50:00	10	102602N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:50:00	11	102702N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:50:00	12	054202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 05:50:00	13	029901N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:00:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:00:00	2	101802N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:00:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:00:00	4	102002N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:00:00	5	102102N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:00:00	6	102202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:00:00	7	102302N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:00:00	8	102402N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:00:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:00:00	10	102602N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:00:00	11	102702N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:00:00	12	054202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:00:00	13	029901N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:10:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:10:00	2	101802N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:10:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:10:00	4	102002N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:10:00	5	102102N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:10:00	6	102202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:10:00	7	102302N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:10:00	8	102402N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:10:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:10:00	10	102602N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:10:00	11	102702N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:10:00	12	054202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:10:00	13	029901N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:20:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:20:00	2	101802N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:20:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:20:00	4	102002N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:20:00	5	102102N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:20:00	6	102202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:20:00	7	102302N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:20:00	8	102402N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:20:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:20:00	10	102602N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:20:00	11	102702N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:20:00	12	054202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:20:00	13	029901N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:30:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:30:00	2	101802N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:30:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:30:00	4	102002N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:30:00	5	102102N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:30:00	6	102202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:30:00	7	102302N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:30:00	8	102402N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:30:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:30:00	10	102602N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:30:00	11	102702N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:30:00	12	054202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:30:00	13	029901N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:40:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:40:00	2	101802N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:40:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:40:00	4	102002N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:40:00	5	102102N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:40:00	6	102202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:40:00	7	102302N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:40:00	8	102402N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:40:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:40:00	10	102602N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:40:00	11	102702N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:40:00	12	054202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:40:00	13	029901N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:50:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:50:00	2	101802N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:50:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:50:00	4	102002N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:50:00	5	102102N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:50:00	6	102202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:50:00	7	102302N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:50:00	8	102402N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:50:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:50:00	10	102602N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:50:00	11	102702N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:50:00	12	054202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 06:50:00	13	029901N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-15 07:00:00	1	029501N182	0	0	4	39	0	50.01	37.3	0	37.4	0	0	0	70		1222	0	16000		
2019-09-15 07:00:00	2	101802N182	0	0	8	77	0	50.01	74.8	0	75.2	0	74.9	0	50		0	0	16000		
2019-09-15 07:00:00	3	101902N182	0	0	8	80	0	50.01	73.9	0	73	0	74.4	0	50		0	0	16000		
2019-09-15 07:00:00	4	102002N182	0	0	9	84	0	50.01	81.3	0	81.4	0	81.2	0	50		0	0	16000		
2019-09-15 07:00:00	5	102102N182	0	0	7	63	0	50.01	62.4	0	62.6	0	62.1	0	50		0	0	16000		
2019-09-15 07:00:00	6	102202N182	0	0	7	63	0	50.02	63.8	0	63.7	0	63.7	0	50		0	0	16000		
2019-09-15 07:00:00	7	102302N182	0	0	7	63	0	50.01	61.9	0	62.2	0	62.3	0	50		0	0	16000		
2019-09-15 07:00:00	8	102402N182	0	0	7	63	0	50.02	62.5	0	62.7	0	62.7	0	50		0	0	16000		
2019-09-15 07:00:00	9	102502N182	0	0	9	84	0	50.02	81.2	0	81.4	0	81.2	0	50		0	0	16000		
2019-09-15 07:00:00	10	102602N182	0	0	7	63	0	50.01	64.1	0	64.2	0	64.1	0	50		0	0	16000		
2019-09-15 07:00:00	11	102702N182	0	0	7	63	0	50.01	61.3	0	61.3	0	61.5	0	50		0	0	16000		
2019-09-15 07:00:00	12	054202N182	0	0	7	63	0	50.01	61.6	0	61.6	0	0	0	50		0	0	16000		
2019-09-15 07:00:00	13	029901N182	0	0	4	42	0	50.01	40.8	0	40.8	0	0	0	50		0	0	16000		
2019-09-15 07:10:00	1	029501N182	0	0	27	233	0	50.01	224.6	0	225.1	0	0	0	70		1222	0	16000		
